"","pairid","Cluster_identity","cluster","co_exp_prop","host_only_prop","nested_only_prop","not_expressing_prop"
"369","4137_ID","Undifferentiated spermatogonia","3",0,0.0734725444702243,0.00309358081979892,0.923433874709977
"370","4137_ID","Macrophages","3",0,0,0,1
"371","4137_ID","Leptotene","3",0.00217864923747277,0.0305010893246187,0,0.967320261437909
"372","4137_ID","Fibrotic peritubular myoid cells","3",0,0.0360824742268041,0.00515463917525773,0.958762886597938
"373","4137_ID","Meiotic divisions","3",0.00295057782149004,0.44160314728301,0.00270469633636587,0.552741578559135
"374","4137_ID","Diplotene","3",0,0.0252927400468384,0.00140515222482436,0.973302107728337
"375","4137_ID","Zygotene","3",0,0.0291363163371488,0,0.970863683662851
"376","4138_ID","Leptotene","3",0.00217864923747277,0.0261437908496732,0,0.971677559912854
"377","4138_ID","Meiotic divisions","3",0.00172117039586919,0.157364150479469,0.00393410376198672,0.836980575362675
"378","4138_ID","Zygotene","3",0,0.0176899063475546,0,0.982310093652445
"379","4138_ID","Late spermatids","3",0.00560081466395112,0.169551934826884,0.00865580448065173,0.816191446028513
"380","4138_ID","Fibrotic peritubular myoid cells","3",0,0,0.00515463917525773,0.994845360824742
"381","4138_ID","PMCs","3",0.00424178154825027,0.0413573700954401,0.00212089077412513,0.952279957582185
"382","4138_ID","Diff.spermatogonia/Preleptotene","3",0,0.0150501672240803,0.00167224080267559,0.983277591973244
"383","4138_ID","Leydig cells","3",0,0,0,1
"384","4138_ID","Pachytene","3",0,0.0110552763819095,0.00201005025125628,0.986934673366834
"385","4138_ID","Early spermatids","3",0.0223325062034739,0.514888337468983,0.0086848635235732,0.45409429280397
"386","4138_ID","Endothelial cells","3",0,0.0246913580246914,0,0.975308641975309
"387","4138_ID","Macrophages","3",0,0.0555555555555556,0,0.944444444444444
"388","4138_ID","Undifferentiated spermatogonia","3",0.000773395204949729,0.0348027842227378,0.00232018561484919,0.962103634957463
"389","4138_ID","Diplotene","3",0,0.0126463700234192,0.00140515222482436,0.985948477751756
"390","4138_ID","Sertoli cells","3",0,0.0297619047619048,0,0.970238095238095
"391","4139_ID","Macrophages","3",0,0,0,1
"392","4139_ID","Endothelial cells","3",0,0.0246913580246914,0,0.975308641975309
"393","4139_ID","Leydig cells","3",0,0,0,1
"394","4139_ID","Fibrotic peritubular myoid cells","3",0,0.0360824742268041,0,0.963917525773196
"395","4139_ID","Diplotene","3",0,0.0252927400468384,0.00281030444964871,0.971896955503513
"396","4139_ID","Late spermatids","3",0.0224032586558045,0.327902240325866,0.0290224032586558,0.620672097759674
"397","4139_ID","PMCs","3",0.00212089077412513,0.0689289501590668,0.0031813361611877,0.92576882290562
"398","4139_ID","Sertoli cells","3",0,0.0595238095238095,0.00595238095238095,0.93452380952381
"399","4139_ID","Leptotene","3",0,0.0326797385620915,0.00435729847494553,0.962962962962963
"400","4139_ID","Early spermatids","3",0.0564516129032258,0.762406947890819,0.00372208436724566,0.17741935483871
"401","4139_ID","Undifferentiated spermatogonia","3",0,0.0734725444702243,0.00618716163959783,0.920340293890178
"402","4139_ID","Pachytene","3",0,0.00904522613065327,0.00301507537688442,0.987939698492462
"403","4139_ID","Zygotene","3",0.00104058272632674,0.0280957336108221,0.00520291363163371,0.965660770031218
"404","4139_ID","Diff.spermatogonia/Preleptotene","3",0,0.0267558528428094,0.00167224080267559,0.971571906354515
"405","4139_ID","Meiotic divisions","3",0.013031718711581,0.431522006392919,0.00688468158347676,0.548561593312024
"406","4140_ID","Meiotic divisions","3",0.0073764445537251,0.199655765920826,0.0125399557413327,0.780427833784116
"407","4140_ID","Leptotene","3",0,0.0392156862745098,0.00435729847494553,0.956427015250545
"408","4140_ID","Pachytene","3",0.00100502512562814,0.0361809045226131,0.00201005025125628,0.960804020100502
"409","4140_ID","Diff.spermatogonia/Preleptotene","3",0,0.0384615384615385,0.00167224080267559,0.959866220735786
"410","4140_ID","Diplotene","3",0.000468384074941452,0.0281030444964871,0.00234192037470726,0.969086651053864
"411","4140_ID","Late spermatids","3",0.0193482688391039,0.236252545824847,0.0320773930753564,0.712321792260692
"412","4140_ID","Sertoli cells","3",0,0.0178571428571429,0.00595238095238095,0.976190476190476
"413","4140_ID","Leydig cells","3",0,0,0,1
"414","4140_ID","Zygotene","3",0.00104058272632674,0.0343392299687825,0.00520291363163371,0.959417273673257
"415","4140_ID","Early spermatids","3",0.0403225806451613,0.449131513647643,0.0198511166253102,0.490694789081886
"416","4140_ID","Endothelial cells","3",0,0.0246913580246914,0,0.975308641975309
"417","4140_ID","PMCs","3",0.00106044538706257,0.0509013785790032,0.00424178154825027,0.943796394485684
"418","4140_ID","Undifferentiated spermatogonia","3",0.00154679040989946,0.0525908739365816,0.00464037122969838,0.941221964423821
"419","4140_ID","Fibrotic peritubular myoid cells","3",0,0.0154639175257732,0,0.984536082474227
"420","4140_ID","Macrophages","3",0,0,0,1
"421","4717_ID","Endothelial cells","3",0,0.0123456790123457,0,0.987654320987654
"422","4717_ID","Late spermatids","3",0.00967413441955193,0.176680244399185,0.0132382892057026,0.80040733197556
"423","4717_ID","Fibrotic peritubular myoid cells","3",0,0.00515463917525773,0,0.994845360824742
"424","4717_ID","Macrophages","3",0,0,0,1
"425","4717_ID","Diff.spermatogonia/Preleptotene","3",0,0.00501672240802676,0.00167224080267559,0.993311036789298
"426","4717_ID","Sertoli cells","3",0,0.0119047619047619,0,0.988095238095238
"427","4717_ID","Leptotene","3",0,0,0,1
"428","4717_ID","Pachytene","3",0,0.0120603015075377,0.00201005025125628,0.985929648241206
"429","4717_ID","Diplotene","3",0,0.00889929742388759,0.00140515222482436,0.989695550351288
"430","4717_ID","Meiotic divisions","3",0,0.0157364150479469,0.00147528891074502,0.982788296041308
"431","4717_ID","PMCs","3",0,0.0116648992576882,0,0.988335100742312
"432","4717_ID","Early spermatids","3",0.0161290322580645,0.173076923076923,0.0285359801488834,0.782258064516129
"433","4717_ID","Leydig cells","3",0,0,0,1
"434","4717_ID","Undifferentiated spermatogonia","3",0.000773395204949729,0.0108275328692962,0.000773395204949729,0.987625676720804
"435","4717_ID","Zygotene","3",0,0.0124869927159209,0.00104058272632674,0.986472424557752
"436","4888_ID","Diplotene","3",0,0.00187353629976581,0.0482435597189696,0.949882903981265
"437","4888_ID","Pachytene","3",0,0.00201005025125628,0.0241206030150754,0.973869346733668
"438","4888_ID","Diff.spermatogonia/Preleptotene","3",0,0.00334448160535117,0.0183946488294314,0.978260869565217
"439","4888_ID","Fibrotic peritubular myoid cells","3",0.00515463917525773,0.422680412371134,0.00515463917525773,0.56701030927835
"440","4888_ID","Late spermatids","3",0.00203665987780041,0.00560081466395112,0.120162932790224,0.872199592668024
"441","4888_ID","Macrophages","3",0,0,0,1
"442","4888_ID","PMCs","3",0.0127253446447508,0.471898197242842,0.0477200424178155,0.467656415694592
"443","4888_ID","Endothelial cells","3",0.0123456790123457,0.358024691358025,0.0246913580246914,0.604938271604938
"444","4888_ID","Leydig cells","3",0,0,0.0454545454545455,0.954545454545455
"445","4888_ID","Meiotic divisions","3",0,0.00147528891074502,0.38209982788296,0.616424883206295
"446","4888_ID","Undifferentiated spermatogonia","3",0,0.000773395204949729,0.0247486465583913,0.974477958236659
"447","4888_ID","Sertoli cells","3",0,0,0.0297619047619048,0.970238095238095
"448","4888_ID","Zygotene","3",0,0.00416233090530697,0.0228928199791883,0.972944849115505
"449","4888_ID","Leptotene","3",0,0,0.0130718954248366,0.986928104575163
"450","4888_ID","Early spermatids","3",0.00372208436724566,0.00372208436724566,0.46029776674938,0.532258064516129
"451","5160_ID","Meiotic divisions","3",0.00295057782149004,0.710351610523728,0.00073764445537251,0.28596016719941
"452","5160_ID","Early spermatids","3",0.00744416873449132,0.988833746898263,0,0.00372208436724575
"453","5160_ID","Leptotene","3",0,0.32244008714597,0,0.67755991285403
"454","5160_ID","Zygotene","3",0,0.202913631633715,0,0.797086368366285
"455","5160_ID","Sertoli cells","3",0.00595238095238095,0.363095238095238,0,0.630952380952381
"456","5160_ID","Fibrotic peritubular myoid cells","3",0,0.360824742268041,0,0.639175257731959
"457","5160_ID","Endothelial cells","3",0,0.209876543209877,0,0.790123456790123
"458","5160_ID","PMCs","3",0.00212089077412513,0.406150583244963,0,0.591728525980912
"459","5160_ID","Pachytene","3",0,0.0442211055276382,0.00100502512562814,0.954773869346734
"460","5160_ID","Diplotene","3",0,0.0679156908665105,0,0.932084309133489
"461","5160_ID","Late spermatids","3",0.0010183299389002,0.985743380855397,0,0.0132382892057027
"462","5160_ID","Leydig cells","3",0,0.136363636363636,0,0.863636363636364
"463","5160_ID","Macrophages","3",0,0.277777777777778,0,0.722222222222222
"464","5160_ID","Diff.spermatogonia/Preleptotene","3",0,0.173913043478261,0,0.826086956521739
"465","5160_ID","Undifferentiated spermatogonia","3",0.00154679040989946,0.180201082753287,0.00618716163959783,0.812064965197216
"466","518_ID","Zygotene","3",0,0.00312174817898023,0.0135275754422477,0.983350676378772
"467","518_ID","Diplotene","3",0.000936768149882904,0.00515222482435597,0.0515222482435597,0.942388758782201
"468","518_ID","Fibrotic peritubular myoid cells","3",0,0,0.0206185567010309,0.979381443298969
"469","518_ID","Diff.spermatogonia/Preleptotene","3",0,0,0.0117056856187291,0.988294314381271
"470","518_ID","Macrophages","3",0,0,0,1
"471","518_ID","Endothelial cells","3",0,0,0,1
"472","518_ID","Late spermatids","3",0.00152749490835031,0.00152749490835031,0.229633401221996,0.767311608961303
"473","518_ID","Sertoli cells","3",0,0,0.0238095238095238,0.976190476190476
"474","518_ID","Pachytene","3",0.00201005025125628,0.014070351758794,0.0351758793969849,0.948743718592965
"475","518_ID","Leptotene","3",0,0,0.0065359477124183,0.993464052287582
"476","518_ID","Leydig cells","3",0,0,0.0227272727272727,0.977272727272727
"477","518_ID","Meiotic divisions","3",0.00147528891074502,0.00442586673223506,0.0877796901893287,0.906319154167691
"478","518_ID","Undifferentiated spermatogonia","3",0,0,0.02861562258314,0.97138437741686
"479","518_ID","PMCs","3",0,0,0.0328738069989396,0.96712619300106
"480","518_ID","Early spermatids","3",0.0043424317617866,0.00186104218362283,0.421836228287841,0.571960297766749
"481","5227_ID","Diff.spermatogonia/Preleptotene","3",0,0.0518394648829431,0.00668896321070234,0.941471571906355
"482","5227_ID","Macrophages","3",0,0.0555555555555556,0,0.944444444444444
"483","5227_ID","PMCs","3",0.0127253446447508,0.125132555673383,0.00848356309650053,0.853658536585366
"484","5227_ID","Leydig cells","3",0,0.0681818181818182,0,0.931818181818182
"485","5227_ID","Pachytene","3",0.00201005025125628,0.0562814070351759,0.0100502512562814,0.931658291457286
"486","5227_ID","Meiotic divisions","3",0.0880255716744529,0.509466437177281,0.0413080895008606,0.361199901647406
"487","5227_ID","Late spermatids","3",0.0514256619144603,0.605906313645621,0.0157841140529532,0.326883910386965
"488","5227_ID","Fibrotic peritubular myoid cells","3",0,0.11340206185567,0,0.88659793814433
"489","5227_ID","Zygotene","3",0.00312174817898023,0.0634755463059313,0.00832466181061394,0.925078043704475
"490","5227_ID","Diplotene","3",0.00608899297423888,0.245433255269321,0.0112412177985948,0.737236533957845
"491","5227_ID","Endothelial cells","3",0.0123456790123457,0.0864197530864197,0,0.901234567901235
"492","5227_ID","Leptotene","3",0.00217864923747277,0.104575163398693,0.0108932461873638,0.882352941176471
"493","5227_ID","Early spermatids","3",0.207196029776675,0.733250620347395,0.00992555831265509,0.0496277915632755
"494","5227_ID","Undifferentiated spermatogonia","3",0.00541376643464811,0.0549110595514308,0.00928074245939675,0.930394431554524
"495","5227_ID","Sertoli cells","3",0,0.0416666666666667,0.0119047619047619,0.946428571428571
"496","5228_ID","Diff.spermatogonia/Preleptotene","3",0,0.0334448160535117,0.00668896321070234,0.959866220735786
"497","5228_ID","Fibrotic peritubular myoid cells","3",0,0.0154639175257732,0,0.984536082474227
"498","5228_ID","Endothelial cells","3",0,0.0246913580246914,0.0123456790123457,0.962962962962963
"499","5228_ID","Diplotene","3",0.00187353629976581,0.0932084309133489,0.0154566744730679,0.889461358313817
"500","5228_ID","PMCs","3",0.0031813361611877,0.0477200424178155,0.0180275715800636,0.931071049840933
"501","5228_ID","Pachytene","3",0.00100502512562814,0.0150753768844221,0.0110552763819095,0.97286432160804
"502","5228_ID","Sertoli cells","3",0,0.125,0.0119047619047619,0.863095238095238
"503","5228_ID","Leydig cells","3",0,0.0227272727272727,0,0.977272727272727
"504","5228_ID","Early spermatids","3",0.101736972704715,0.377791563275434,0.115384615384615,0.405086848635236
"505","5228_ID","Late spermatids","3",0.0244399185336049,0.372708757637475,0.0427698574338086,0.560081466395112
"506","5228_ID","Undifferentiated spermatogonia","3",0.00232018561484919,0.0293890177880897,0.0123743232791957,0.955916473317865
"507","5228_ID","Macrophages","3",0,0,0,1
"508","5228_ID","Leptotene","3",0.00217864923747277,0.0239651416122004,0.0108932461873638,0.962962962962963
"509","5228_ID","Meiotic divisions","3",0.0327022375215146,0.248340299975412,0.0966314236537989,0.622326038849275
"510","5228_ID","Zygotene","3",0.00104058272632674,0.0208116545265349,0.0104058272632674,0.967741935483871
"511","5488_ID","Zygotene","3",0.00208116545265349,0.0437044745057232,0.0176899063475546,0.936524453694069
"512","5488_ID","Diff.spermatogonia/Preleptotene","3",0,0.0869565217391304,0.00501672240802676,0.908026755852843
"513","5488_ID","Fibrotic peritubular myoid cells","3",0,0.0103092783505155,0,0.989690721649485
"514","5488_ID","Macrophages","3",0,0,0,1
"515","5488_ID","Leptotene","3",0,0.0326797385620915,0.00217864923747277,0.965141612200436
"516","5488_ID","Undifferentiated spermatogonia","3",0,0.126836813611756,0,0.873163186388244
"517","5488_ID","Early spermatids","3",0.0043424317617866,0.126550868486352,0.0167493796526055,0.852357320099256
"518","5488_ID","Diplotene","3",0.000936768149882904,0.151288056206089,0.00608899297423888,0.841686182669789
"519","5488_ID","Endothelial cells","3",0,0.0123456790123457,0.0123456790123457,0.975308641975309
"520","5488_ID","Late spermatids","3",0,0.0274949083503055,0.00560081466395112,0.966904276985743
"521","5488_ID","PMCs","3",0,0.0530222693531283,0.00424178154825027,0.942735949098621
"522","5488_ID","Meiotic divisions","3",0.011556429800836,0.268748463240718,0.014507007622326,0.70518809933612
"523","5488_ID","Pachytene","3",0.00301507537688442,0.0683417085427136,0.00904522613065327,0.919597989949749
"524","5488_ID","Sertoli cells","3",0,0.0476190476190476,0,0.952380952380952
"525","5488_ID","Leydig cells","3",0,0.0227272727272727,0,0.977272727272727
"526","5701_ID","PMCs","3",0.00106044538706257,0.174973488865323,0,0.823966065747614
"527","5701_ID","Late spermatids","3",0,0.107942973523422,0,0.892057026476578
"528","5701_ID","Undifferentiated spermatogonia","3",0,0.137664346481052,0,0.862335653518948
"529","5701_ID","Diplotene","3",0.00655737704918033,0.991100702576112,0,0.00234192037470726
"530","5701_ID","Pachytene","3",0.0120603015075377,0.984924623115578,0,0.00301507537688439
"531","5701_ID","Fibrotic peritubular myoid cells","3",0,0.216494845360825,0,0.783505154639175
"532","5701_ID","Endothelial cells","3",0,0.185185185185185,0,0.814814814814815
"533","5701_ID","Early spermatids","3",0,0.320099255583127,0,0.679900744416873
"534","5701_ID","Zygotene","3",0.00416233090530697,0.634755463059313,0,0.36108220603538
"535","5701_ID","Sertoli cells","3",0,0.345238095238095,0.00595238095238095,0.648809523809524
"536","5701_ID","Meiotic divisions","3",0.00196705188099336,0.807228915662651,0,0.190804032456356
"537","5701_ID","Leptotene","3",0,0.202614379084967,0.00435729847494553,0.793028322440087
"538","5701_ID","Diff.spermatogonia/Preleptotene","3",0,0.118729096989967,0,0.881270903010033
"539","5701_ID","Macrophages","3",0,0.277777777777778,0,0.722222222222222
"540","5701_ID","Leydig cells","3",0,0.113636363636364,0,0.886363636363636
"541","5861_ID","Zygotene","3",0,0.0239334027055151,0.00208116545265349,0.973985431841831
"542","5861_ID","Pachytene","3",0,0.0221105527638191,0.00603015075376884,0.971859296482412
"543","5861_ID","Early spermatids","3",0.0124069478908189,0.513647642679901,0.00806451612903226,0.465880893300248
"544","5861_ID","Diff.spermatogonia/Preleptotene","3",0,0.0183946488294314,0,0.981605351170569
"545","5861_ID","Leptotene","3",0,0.0108932461873638,0,0.989106753812636
"546","5861_ID","Endothelial cells","3",0,0.037037037037037,0,0.962962962962963
"547","5861_ID","Meiotic divisions","3",0,0.0585197934595525,0.00639291861322842,0.935087287927219
"548","5861_ID","Fibrotic peritubular myoid cells","3",0,0.0154639175257732,0,0.984536082474227
"549","5861_ID","Undifferentiated spermatogonia","3",0,0.0185614849187935,0,0.981438515081206
"550","5861_ID","Macrophages","3",0,0.0555555555555556,0,0.944444444444444
"551","5861_ID","Leydig cells","3",0,0.0227272727272727,0,0.977272727272727
"552","5861_ID","PMCs","3",0,0.0286320254506893,0,0.971367974549311
"553","5861_ID","Sertoli cells","3",0,0.0238095238095238,0,0.976190476190476
"554","5861_ID","Late spermatids","3",0.0010183299389002,0.105397148676171,0.00610997963340122,0.887474541751528
"555","5861_ID","Diplotene","3",0,0.0257611241217799,0.00140515222482436,0.972833723653396
"556","5869_ID","Macrophages","3",0,0,0,1
"557","5869_ID","Zygotene","3",0.00208116545265349,0.00312174817898023,0.0156087408949011,0.979188345473465
"558","5869_ID","Meiotic divisions","3",0.00393410376198672,0.0196705188099336,0.0754856159331202,0.900909761494959
